jobID,Real,Guess,Calc,pFound,len
74048,17.0,3.45,0.5,0.2,5
43411,66.0,61.66,265.0,0.95,58
50034,12.5,11.94,8.5,0.69,16
74150,19.5,18.99,22.57,0.84,44
74190,19.0,6.72,3.0,0.88,17
74192,7.5,50.16,72.44,0.17,12
72933,102.0,114.44,75.0,0.89,126
74218,60.0,0.0,40.0,0.96,81
67897,46.0,0.0,24.0,0.79,43
74341,3.5,0.0,5.69,0.4,5
18695,53.5,66.21,139.8,1.0,19
74390,5.5,4.81,31.48,0.91,11
74393,3.5,7.82,23.27,0.5,6
50061,4.0,14.44,9.0,0.75,12
74548,57.5,125.02,78.52,0.85,101
74610,1.5,4.28,1.25,0.2,5
74616,3.0,3.21,2.0,1.0,2
73852,150.5,0.0,263.0,0.85,95
74315,5.0,5.02,6.0,1.0,4
48885,10.0,10.67,10.0,1.0,12
74680,5.5,2.76,4.0,1.0,2
74696,3.0,0.0,3.0,0.6,5
74514,6.0,3.21,1.0,0.0,1
74592,2.5,3.21,4.0,0.0,1
74757,1.0,0.0,1.8,1.0,3
74786,30.5,10.71,10.0,0.83,48
74738,29.0,0.0,9.0,0.96,26
74600,6.5,3.21,5.0,0.0,1
74910,11.0,25.63,39.0,0.8,5
74921,1.5,1.65,1.0,0.33,3
74958,52.5,42.27,70.0,0.89,46
74571,7.5,3.21,4.0,0.0,1
75050,10.5,34.24,15.0,0.89,18
73803,6.0,0.0,8.0,1.0,16
75100,65.5,0.0,386.0,0.86,105
75154,192.5,88.87,310.0,0.91,95
75161,33.0,3.21,30.0,0.0,4
74951,9.0,3.21,9.0,0.0,2
75194,1.0,4.34,5.1,0.5,2
73418,5.0,5.0,3.5,1.0,3
75269,3.5,3.07,3.5,0.6,5
72359,27.0,27.14,15.0,1.0,64
73788,9.0,9.38,4.0,1.0,18
75326,1.0,0.0,1.33,1.0,7
75395,28.0,27.63,32.0,1.0,20
67085,38.5,38.95,70.0,1.0,48
75472,7.5,18.04,38.97,0.4,5
75527,3.5,0.0,3.5,0.25,4
75543,11.5,0.0,4.0,0.33,6
75558,7.5,50.2,23.27,0.33,6
75563,3.0,3.21,5.0,0.0,3
75624,18.5,17.84,8.0,1.0,29
75635,6.0,14.35,6.0,0.92,24
75565,5.5,5.44,2.5,1.0,10
15607,21.0,12.33,15.0,0.21,14
75758,3.0,2.98,9.04,0.2,5
75729,40.0,40.59,30.0,1.0,41
45413,22.0,13.98,21.0,0.75,16
75476,8.0,3.21,7.5,0.0,4
75820,6.0,8.17,4.3,0.32,19
75821,17.5,0.0,25.0,0.92,12
75846,5.5,8.17,5.0,0.57,7
75880,3.5,6.07,38.22,0.25,4
72229,2.0,0.0,2.5,0.57,7
76026,2.5,9.81,2.5,0.78,9
76045,157.5,9.75,71.0,0.51,75
75968,2.0,6.88,2.0,1.0,5
76139,8.5,48.1,10.0,0.88,25
75351,3.5,0.0,2.0,0.89,9
65083,29.0,10.8,21.0,0.89,46
76157,8.5,1.92,1.45,0.33,6
76137,7.0,3.93,5.0,1.0,8
76200,19.0,0.0,0.05,0.91,46
76201,7.5,50.2,23.27,0.29,7
50208,6.5,5.96,10.0,0.94,16
76165,31.0,13.69,26.5,0.83,59
50213,32.0,0.0,14.0,0.93,15
76311,1.0,0.37,6.0,0.67,3
50215,10.0,9.98,10.0,1.0,12
44457,121.5,120.75,237.6,1.0,24
63727,28.5,9.72,31.5,0.42,12
76385,1.0,3.21,9.0,0.0,1
76435,5.0,0.0,0.25,0.43,7
76436,1.0,15.98,0.5,0.75,4
76438,8.0,5.72,29.0,0.88,16
22707,68.0,152.49,105.0,0.81,114
76461,7.5,11.29,23.27,0.5,6
76564,7.0,2.98,2.1,0.25,4
72200,51.5,0.0,1.0,0.7,61
76605,14.0,0.0,15.0,0.89,47
76614,3.0,27.38,5.0,0.71,17
76615,33.5,4.0,20.0,0.69,58
76622,1.0,13.01,23.27,0.42,12
40735,13.0,33.39,14.54,0.86,36
75922,20.0,0.0,24.0,0.84,58
42365,1.5,3.21,6.0,0.0,1
76666,24.5,83.89,20.0,0.96,53
76696,142.5,4.78,10.85,0.67,3
76703,8.0,0.0,8.0,0.33,3
76037,30.0,0.0,7.5,0.85,47
76789,1.0,3.21,2.5,0.0,2
72889,7.0,6.73,7.5,0.8,5
71459,9.0,20.12,4.5,0.91,11
50272,85.0,0.0,30.0,0.81,42
73127,5.0,18.99,6.5,0.25,8
20848,140.5,0.0,134.5,0.94,102
76996,7.5,8.18,23.27,0.33,3
42597,2.0,0.11,104.0,1.0,1
77005,7.5,3.21,23.27,0.0,3
77053,10.0,3.21,3.5,0.0,1
46570,14.5,4.13,13.5,1.0,1
77104,11.5,3.21,12.5,0.0,4
77135,43.0,0.0,69.15,0.95,38
77137,52.5,33.09,47.5,0.96,52
77159,8.0,0.0,0.5,0.43,7
77165,19.5,32.47,12.0,0.83,53
77175,48.5,122.56,38.5,0.96,57
76381,18.0,6.97,77.0,0.79,14
77230,1.0,0.0,0.25,0.33,3
74688,3.0,1.96,204.0,1.0,12
75236,13.0,15.49,15.0,1.0,29
50298,5.0,3.58,2.0,0.29,7
72751,3.0,8.37,27.5,0.5,2
77364,23.0,82.28,25.0,0.97,39
77423,9.5,15.03,16.0,0.11,9
76939,27.0,0.0,22.5,0.24,21
75388,13.0,77.44,2.0,0.88,77
77476,20.0,78.86,20.0,0.88,43
77521,39.0,0.0,8.0,0.9,39
72996,8.5,0.0,10.0,0.82,11
75990,80.0,59.57,341.0,0.91,64
77633,3.0,14.83,4.3,0.5,8
76144,13.0,0.0,2.0,0.27,11
77703,2.0,6.4,18.0,0.33,3
77648,8.0,4.38,9.0,0.93,15
77783,2.5,3.21,6.0,0.0,4
27458,3.5,0.0,27.0,0.88,25
77817,15.0,15.0,30.0,1.0,4
77839,5.0,3.21,6.5,0.0,1
77116,218.5,63.79,92.0,0.68,73
77882,2.0,138.52,1.3,0.83,29
77935,13.0,4.4,2.6,0.5,4
17936,453.5,206.45,342.0,0.8,333
44668,238.0,302.51,282.0,0.89,214
77952,2.0,2.02,3.0,0.5,4
78044,1.0,3.04,102.1,0.5,2
78056,10.0,3.53,38.72,0.25,4
78079,29.5,2.13,24.0,0.86,7
78099,55.5,0.93,11.0,0.86,14
78136,1.5,3.9,3.5,0.33,3
78165,4.0,12.37,8.17,0.67,9
36615,63.0,65.98,34.0,0.94,52
78218,4.0,3.8,4.0,0.33,6
47188,2.0,10.07,12.0,0.5,6
987,42.0,4.34,5.0,0.76,17
78374,12.0,22.32,10.0,0.85,20
78376,25.5,0.0,30.0,0.92,59
78392,7.5,0.0,19.5,0.95,38
76268,19.0,13.31,11.5,0.67,18
78407,1.0,14.6,2.0,0.5,2
78412,3.0,9.07,2.0,0.5,8
78427,7.5,3.12,5.0,0.17,6
78434,117.0,0.0,28.0,0.8,15
78448,24.0,11.53,24.0,1.0,31
50397,16.5,33.07,1.5,0.98,44
75674,50.5,0.0,70.0,0.42,19
78544,5.0,4.64,0.25,0.25,8
78545,1.0,0.0,1.0,1.0,4
50407,4.0,0.0,2.0,0.7,10
78579,5.0,1.46,11.0,0.29,7
65992,125.5,92.57,78.0,0.79,129
40449,297.5,491.23,63.0,0.67,167
78591,2.5,2.51,3.1,0.4,5
78627,3.0,7.88,4.0,0.8,10
78634,5.5,0.0,7.5,0.94,16
78644,2.0,0.0,2.0,0.4,5
78647,8.5,16.07,73.74,0.56,9
78671,3.0,3.0,3.0,1.0,2
77901,5.5,2.39,4.0,0.79,14
77730,46.5,112.16,21.0,0.84,75
66353,17.0,12.16,744.0,0.29,17
74228,33.5,0.0,21.0,0.75,4
78830,5.0,18.56,0.25,0.53,17
78883,21.0,0.0,22.5,0.63,30
73322,74.0,15.01,317.5,0.93,46
78943,368.5,0.0,1.3,0.68,19
76904,3.0,15.42,5.0,0.6,5
50438,18.0,0.0,10.5,0.96,27
78956,12.0,38.97,29.5,0.97,29
78753,13.5,0.0,15.0,0.95,37
79017,5.5,4.23,128.9,0.29,7
79082,25.0,51.4,75.0,0.86,28
72573,46.5,7.26,15.0,0.91,46
79141,15.0,0.0,0.5,0.3,10
79148,4.5,0.0,3.41,0.6,15
79155,1.0,14.89,4.05,0.38,13
79158,45.5,61.97,60.0,1.0,56
79160,10.0,6.52,7.5,1.0,40
47599,1.0,0.85,45.15,0.67,3
79200,13.5,7.94,20.0,1.0,8
79243,9.0,6.14,45.0,0.76,25
73065,40.0,108.83,38.5,0.95,66
79270,400.5,13.82,60.0,0.88,76
79284,4.0,3.21,2.0,0.0,4
79309,13.5,28.65,30.0,0.9,41
39146,31.0,53.24,35.0,0.92,53
76976,56.5,47.55,45.0,0.73,45
77948,6.5,1.96,4.5,0.92,13
73787,39.0,141.32,30.5,0.91,68
79402,6.0,1.01,110.0,1.0,4
79407,1.0,3.54,5.5,0.67,3
31259,27.5,11.65,50.15,0.95,19
79432,1.0,14.83,1.3,0.8,5
79548,19.5,46.0,66.76,0.52,23
79550,5.5,1.94,20.0,1.0,1
16209,66.5,0.0,118.0,0.89,87
79681,3.0,5.27,3.0,0.67,3
78517,3.5,3.21,8.0,0.0,2
79751,2.0,17.88,1.3,0.57,7
79756,59.0,44.52,100.0,0.89,81
79807,3.0,15.05,1.25,0.6,5
79810,8.0,11.35,48.0,0.33,18
50525,8.5,8.49,4.0,1.0,3
50527,8.5,0.0,3.0,0.8,5
79866,8.0,2.39,8.0,0.25,4
79872,24.5,44.91,45.0,0.33,9
79896,1.0,4.34,0.75,1.0,1
79912,58.0,37.59,30.0,0.93,59
79930,1.5,1.92,9.5,1.0,3
79941,9.5,30.52,5.0,0.82,11
45965,27.5,0.0,35.0,0.93,44
80055,6.5,25.68,6.0,0.86,14
27590,98.0,0.0,48.5,0.94,124
80133,5.0,10.71,2.0,0.45,22
80140,27.0,101.98,10.27,0.94,34
80154,6.0,9.68,2.5,0.94,18
75222,3.0,3.05,70.0,0.33,3
79545,41.5,5.03,120.0,0.75,32
80268,5.0,0.0,5.05,0.67,6
80314,12.0,3.21,3.6,0.0,3
80356,47.5,0.0,41.0,0.83,53
78716,13.0,0.0,4.0,0.53,17
41728,10.0,12.54,40.0,0.83,12
46022,6.0,0.0,5.5,0.73,26
80565,48.0,2076.67,29.5,0.79,58
80563,5.0,0.0,4.9,0.5,6
80581,15.0,0.0,17.0,0.6,10
79506,4.0,5.16,4.0,0.75,12
80542,2.0,2.45,2.0,0.71,7
80644,7.5,3.24,16.88,0.5,4
72958,31.5,0.0,23.5,0.85,53
50613,55.5,0.0,7.5,0.95,43
80769,21.5,16.49,55.0,1.0,1
80810,274.5,0.0,135.0,0.51,129
80821,1.5,2.0,2.5,0.5,2
80832,15.0,0.0,9.34,0.4,5
80836,9.5,2.7,9.0,0.6,10
50620,30.5,24.53,29.5,0.93,14
81005,19.0,0.0,26.0,0.88,40
81015,7.5,2.67,9.34,0.4,5
79570,6.0,3.21,4.0,0.0,4
80805,1.5,10.63,2.0,0.33,3
81098,2.0,3.48,8.79,0.75,4
48496,12.0,16.1,8.0,0.98,41
43791,24.5,2.14,30.0,0.25,8
81118,104.0,0.0,290.05,0.69,96
81193,11.0,1.74,5.0,0.71,14
81212,1.0,6.12,38.5,1.0,13
75486,9.5,9.2,19.7,1.0,28
81296,5.0,0.0,1.25,0.5,8
60161,10.5,25.22,22.5,0.9,10
81324,16.0,3.21,141.0,0.0,1
81345,6.0,2.98,4.24,0.14,7
81373,23.5,22.44,30.0,1.0,16
76224,22.5,21.93,105.4,1.0,22
81444,28.5,17.27,37.0,0.15,20
81447,3.5,0.0,3.0,0.25,4
81475,7.5,17.57,7.54,0.82,17
81480,10.5,2.5,7.45,0.38,8
81495,10.0,3.21,15.0,0.0,3
81498,1.0,2.95,1.25,0.75,4
81215,1.0,2.99,1.0,1.0,2
81665,5.0,0.0,1.25,0.38,8
81713,101.5,93.09,29.0,0.88,77
50685,76.5,0.0,60.0,0.82,57
81828,3.0,18.32,1.25,0.5,8
81831,15.0,3.24,21.55,0.4,5
81997,7.5,0.65,4.0,0.33,3
82062,6.0,9.54,8.0,0.33,3
82068,3.0,2.75,3.1,0.2,5
82209,5.0,0.0,1.5,0.57,7
82225,25.0,8.91,70.0,0.96,28
82238,5.0,2.73,10.0,0.4,5
82285,10.0,0.0,3.0,0.53,15
82294,12.0,0.0,14.0,0.71,7
33720,34.5,22.9,7.5,0.76,21
82424,59.0,20.24,26.7,0.81,43
82448,5.0,5.21,30.0,1.0,11
50754,45.5,0.0,39.5,0.78,63
82575,1.5,4.17,30.0,0.67,6
77548,59.0,15.57,30.0,0.75,40
81882,5.5,25.23,3.0,0.88,17
82643,23.0,57.71,16.0,0.89,46
82649,4.5,0.0,3.0,0.67,9
82335,30.0,5.02,28.0,0.9,42
46181,7.0,3.33,7.0,0.79,29
82849,10.5,0.0,7.5,1.0,3
82875,2.0,2.56,2.0,0.5,4
83121,27.5,13.77,26.19,0.9,39
83148,2.0,0.0,1.25,0.43,7
83154,6.5,1.81,4.0,0.88,8
76274,168.0,151.14,114.0,0.65,142
74649,9.0,22.38,7.5,0.91,23
83269,7.5,6.0,3.85,0.5,12
83284,7.5,12.3,2.55,1.0,22
83286,14.0,10.49,7.0,0.67,6
83291,18.0,3.12,20.0,0.8,51
83298,1.0,14.83,1.3,1.0,4
83310,1.0,14.83,1.3,0.8,5
83313,8.5,3.21,9.5,0.0,1
83219,8.0,3.52,6.0,0.8,5
41796,1.5,0.17,10.0,1.0,3
83348,7.0,2.81,19.55,0.9,10
78522,15.5,51.66,28.0,0.54,24
83409,7.0,7.89,19.0,1.0,6
83437,3.0,1.57,1.25,0.33,6
82115,6.0,4.07,6.0,0.88,8
83480,1.0,9.64,1.3,0.8,15
83339,40.0,3.21,120.0,0.0,1
83504,7.5,16.51,8.29,0.5,4
50856,2.0,3.21,2.0,0.0,4
83521,5.5,0.0,4.61,0.4,5
83573,5.5,3.21,6.0,0.0,1
83634,16.0,32.39,9.0,0.97,36
50866,25.0,3.21,16.0,0.0,1
83709,2.5,3.44,3.0,1.0,2
83741,50.5,3.21,30.0,0.0,10
83786,3.0,6.23,2.5,0.7,10
83798,11.0,0.0,82.5,0.97,62
83811,1.0,3.01,30.0,1.0,8
50880,8.0,9.35,120.0,1.0,5
83839,17.0,16.9,18.0,1.0,38
83866,3.0,3.21,3.0,0.0,1
83900,1.75,0.0,23.27,0.5,2
83903,5.0,7.16,3.0,0.33,6
83923,7.5,7.26,17.5,0.67,6
83926,2.0,23.84,2.0,0.71,7
83710,50.5,58.04,7.5,0.91,64
83928,10.0,3.18,10.5,0.5,4
83932,4.0,2.95,1.25,0.33,9
83935,8.0,4.87,21.0,0.83,6
83946,22.5,0.0,64.0,0.89,28
83979,20.0,21.91,16.0,0.33,9
82246,10.0,9.9,4.0,1.0,17
83982,7.5,13.42,8.68,0.33,6
83991,4.0,7.51,1.55,0.75,8
84077,7.5,17.82,23.27,0.67,9
39865,24.0,0.0,13.5,0.85,34
46142,37.5,68.78,37.5,0.67,57
50916,3.0,36.61,4.0,0.67,6
84046,3.5,1.5,6.0,0.75,12
43476,253.0,832.19,200.0,0.81,161
84230,7.5,13.49,37.06,0.29,7
84241,7.5,13.42,30.03,0.5,4
84260,8.5,15.01,55.11,0.5,6
84290,7.5,3.89,57.24,0.83,18
47050,15.0,71.2,382.5,0.89,9
84347,10.0,10.0,10.0,1.0,19
84369,51.5,79.13,7.5,0.72,116
84396,1.0,13.05,3.55,0.25,4
84403,1.0,3.21,6.0,0.0,1
9821,16.0,7.61,170.0,1.0,2
77818,12.0,3.21,20.0,0.0,2
84412,23.0,3.11,41.42,0.62,8
84416,8.0,0.0,3.0,0.5,6
84519,6.5,0.0,6.0,0.8,20
40055,88.5,0.0,98.0,0.97,37
84611,6.5,0.0,9.0,0.56,9
84612,64.0,173.59,21.0,0.85,65
84632,108.0,0.63,4.0,0.83,6
50959,5.0,3.47,7.0,0.9,42
84737,13.0,13.05,1.35,1.0,1
50972,9.5,9.53,8.0,1.0,4
38170,37.5,17.63,206.3,1.0,15
84818,17.0,3.21,70.0,0.0,2
84823,22.5,75.22,2.9,0.29,14
84825,3.0,0.0,0.5,0.5,8
84854,4.0,13.05,5.35,0.25,4
84671,3.0,6.53,5.0,1.0,6
84864,2.0,0.0,0.5,0.43,7
84873,1.0,0.0,1.12,1.0,3
84878,3.0,0.0,0.5,0.71,14
84897,5.0,3.54,5.06,0.11,9
84905,15.0,3.49,1.3,0.5,2
84926,4.0,0.0,1.25,0.38,8
46397,26.0,0.0,141.0,0.95,37
84941,20.5,0.0,13.0,0.88,32
18648,408.0,187.84,316.5,0.76,353
84974,1.0,4.41,13.05,1.0,1
84998,2.5,3.75,2.5,0.5,2
84637,15.0,0.0,15.0,0.75,20
85037,31.0,0.74,32.0,0.67,36
2922,103.0,229.57,135.5,0.85,127
85169,25.0,25.33,22.5,1.0,31
51018,23.0,11.32,11.0,0.78,18
85188,4.0,0.0,2.25,0.71,7
81769,70.0,6.74,2.0,0.89,62
85210,4.0,0.0,4.0,0.75,4
84499,5.0,0.15,5.5,0.5,4
85317,6.5,6.5,5.4,1.0,10
51034,37.0,3.21,60.0,0.0,2
85374,22.5,0.0,18.0,0.96,52
85375,2.0,2.08,0.5,0.08,12
85380,5.0,3.21,2.95,0.0,5
85382,7.5,8.15,1.9,0.57,7
51039,48.0,76.16,242.5,0.94,49
51047,2.0,3.21,15.0,0.0,3
84742,4.0,0.0,4.0,1.0,8
85502,1.5,3.21,9.0,0.0,1
85535,15.5,61.68,15.0,0.88,33
85278,7.0,5.57,65.25,1.0,10
75256,8.5,4.68,7.0,0.84,38
51055,20.5,3.21,30.0,0.0,1
47803,27.0,3.21,84.0,0.0,1
85720,2.0,3.21,5.0,0.0,2
85723,42.17,5.05,31.15,0.6,5
85275,2.0,3.21,5.0,0.0,3
85776,26.0,0.0,30.0,0.96,48
85800,17.5,5.62,12.39,0.97,31
85820,42.0,151.3,842.72,0.67,18
85827,4.5,7.4,4.0,0.6,5
85855,4.0,4.13,3.5,1.0,8
85928,3.5,8.73,15.5,0.25,4
85748,4.0,3.21,3.0,0.0,2
86015,35.5,1.24,1.25,0.43,7
85501,6.0,2.07,6.0,1.0,15
51097,1.5,0.0,3.0,0.8,5
80778,57.0,142.23,39.5,0.92,60
81681,16.0,16.0,15.0,1.0,20
86051,1.0,3.04,1.5,0.5,4
73672,77.5,251.49,481.5,0.86,56
81659,50.0,25.13,42.0,0.07,28
67380,112.5,0.1,94.0,0.03,37
85142,7.0,0.0,8.0,0.87,15
86227,16.0,1.36,43.6,0.43,7
86257,72.5,59.05,95.0,0.88,139
86260,20.0,20.26,40.0,1.0,14
86262,2.0,8.46,2.0,1.0,10
86284,5.0,3.64,12.0,0.4,5
86295,1.0,15.18,0.5,0.38,8
86303,50.0,4.14,15.15,0.42,12
86311,42.0,38.76,60.0,0.91,81
86340,11.0,25.27,20.0,0.67,6
86485,4.0,0.0,1.25,0.43,7
86495,347.0,3.21,1.0,0.0,1
86529,22.0,28.95,30.0,0.58,24
86530,5.0,5.01,7.0,1.0,4
86620,37.0,11.24,31.85,0.91,33
86654,10.0,0.0,35.0,0.73,11
86670,7.5,3.73,8.5,0.8,10
86749,8.0,3.21,8.0,0.0,3
86777,2.0,0.0,5.5,0.25,4
86819,1.0,0.52,2.5,1.0,1
86866,5.0,0.0,9.15,0.76,17
86880,10.0,0.0,13.0,0.44,9
84480,5.0,3.21,4.0,0.0,1
86923,12.0,1.46,11.68,0.29,7
86944,66.0,67.34,69.0,0.86,50
87021,1.0,3.21,5.0,0.0,1
87072,4.5,3.4,9.9,0.4,5
87088,12.0,16.36,4.5,0.5,8
85782,15.5,3.21,15.5,0.0,7
87145,5.0,4.26,30.0,0.7,10
84893,7.5,3.21,5.0,0.0,1
87181,10.0,9.71,10.0,0.71,24
87273,5.0,0.0,7.5,0.87,15
87275,7.5,21.88,9.9,0.33,6
87332,19.5,0.0,7.5,0.85,13
87334,4.0,0.0,4.0,0.4,5
87372,4.0,0.0,3.0,0.5,6
87387,3.0,0.0,1.0,0.56,27
11200,23.0,21.82,2094.0,1.0,15
85584,90.5,94.78,57.0,1.0,64
87499,3.0,3.21,8.0,0.0,1
87514,4.0,0.0,4.0,0.86,7
87018,2.5,7.4,2.0,0.57,7
87569,7.5,33.3,6.5,0.83,24
86904,2.0,0.0,8.0,1.0,16
87587,5.0,0.0,1.5,0.57,7
87602,16.0,42.16,37.5,0.67,48
87408,2.0,0.66,2.0,1.0,4
87687,4.0,4.38,19.52,0.4,5
87691,149.5,0.0,7.5,0.43,60
87705,4.5,3.21,5.0,0.0,3
84318,7.5,24.39,10.0,0.86,22
87729,3.0,0.0,4.4,0.64,11
85191,7.0,0.0,15.0,0.75,32
21510,77.5,11.18,71.15,0.67,9
87826,11.5,2.34,14.5,0.67,3
87835,5.01,5.45,7.5,1.0,2
86879,2.0,2.5,3.0,0.6,5
87873,4.5,0.0,3.5,0.57,7
87895,27.5,0.0,28.5,0.74,38
87899,4.0,3.12,7.0,0.25,4
87907,4.5,23.18,10.0,0.27,15
87912,5.5,2.31,8.53,0.4,5
88124,3.5,0.0,7.5,0.25,12
88156,7.5,25.91,7.5,0.8,10
84918,10.0,10.65,10.0,1.0,23
88319,4.0,6.41,6.28,0.58,12
88409,3.0,12.43,0.5,0.29,7
46149,186.0,0.0,140.0,0.83,23
88527,4.0,3.12,12.65,0.2,5
88561,14.5,10.04,59.5,0.9,42
88602,3.0,5.14,1.5,0.5,4
88638,4.0,3.24,8.0,0.5,4
88639,13.0,0.0,10.0,0.17,6
80518,208.5,76.89,83.0,0.67,102
40869,110.0,60.29,45.09,0.78,91
88647,7.5,4.53,8.0,0.5,4
71508,12.0,0.0,21.0,0.86,14
88699,3.0,8.13,11.5,0.36,11
2905,2.5,0.0,2.5,0.75,8
88707,10.0,15.56,2.0,0.43,7
79043,5.0,18.5,98.0,0.92,12
88720,22.5,0.0,2.0,0.75,4
48839,18.0,41.56,13.88,0.84,55
88747,4.0,2.59,10.92,0.25,4
88864,4.5,7.89,5.0,0.87,15
88922,10.5,2.59,3.5,0.1,10
88936,7.5,3.4,9.9,0.25,4
89091,4.0,3.24,9.9,0.5,4
89166,2.0,4.06,15.0,0.67,6
89172,3.0,4.88,0.14,0.17,6
89183,10.0,0.0,6.0,0.43,7
81152,15.0,0.0,30.0,0.33,3
75724,15.0,3.21,30.0,0.0,1
89213,4.0,12.12,9.9,0.5,4
84620,17.0,18.16,15.0,1.0,20
51421,4.0,0.0,2.0,1.0,12
89245,2.0,0.0,3.0,0.83,12
89295,10.0,1.76,5.0,0.17,6
89328,4.0,12.12,9.9,0.5,4
88978,21.0,1.8,11.0,0.67,3
89362,3.0,0.3,27.0,1.0,5
89507,13.0,1.59,17.0,0.94,31
89518,11.5,3.12,9.9,0.2,5
44406,3.5,10.91,7.5,0.73,15
89557,4.0,5.71,14.3,0.78,18
78140,16.0,4.3,31.5,0.88,16
51464,6.0,6.0,15.0,1.0,6
89674,3.5,1.9,3.0,1.0,8
86411,2.0,13.96,5.0,0.67,3
86412,3.0,3.04,2.0,0.5,2
89694,1.0,3.21,23.18,0.0,1
89761,17.5,17.79,10.0,0.87,39
89766,21.0,21.16,45.0,1.0,58
89856,47.0,7.75,40.0,0.85,54
89857,3.0,5.61,4.0,0.89,9
89231,21.0,23.12,30.0,0.94,33
89871,5.0,30.62,5.0,0.5,4
89954,2.0,0.0,0.85,0.5,8
89998,8.5,0.0,8.0,0.9,21
90064,4.0,0.0,21.85,0.57,7
90140,11.0,10.98,6.0,1.0,26
90150,1.0,13.82,3.0,0.6,5
45573,67.0,3.21,75.0,0.0,1
76327,6.0,3.21,20.0,0.0,6
88168,14.0,2.75,4.4,0.17,6
90379,15.5,0.0,5.5,0.2,5
90387,8.5,20.13,58.15,0.83,18
89317,8.0,3.21,5.0,0.0,2
90436,3.5,3.21,6.0,0.0,1
90445,4.5,3.2,12.0,0.33,6
88146,4.5,128.25,47.5,0.5,10
90490,27.05,3.21,1.0,0.0,3
84582,8.0,3.21,50.0,0.0,4
90680,4.0,121.54,24.28,0.71,35
90273,2.0,8.94,5.5,0.69,13
45684,69.5,32.31,72.65,0.93,57
85429,8.0,7.47,64.0,0.58,12
31185,21.0,39.93,75.0,1.0,1
51569,7.0,3.89,15.0,1.0,1
51570,13.5,3.21,30.0,0.0,1
90760,15.5,17.2,14.0,1.0,16
2155,89.0,9.27,95.0,0.79,66
89429,5.5,3.21,4.0,0.0,3
91018,2.38,9.21,5.5,0.55,11
18491,365.5,0.0,730.0,0.81,202
91036,34.0,33.77,18.0,1.0,24
51598,23.0,28.1,10.0,0.88,32
91126,72.0,3.21,48.0,0.0,1
91131,4.0,5.73,1.9,0.4,5
84392,42.5,24.9,44.0,0.92,71
91254,61.0,3.21,10.69,0.0,1
91285,65.0,7.79,22.46,0.22,9
89157,1.0,2.25,1.5,0.5,2
73244,37.0,64.21,26.5,0.47,17
48923,14.5,79.6,15.0,0.88,43
91354,5.0,13.93,17.5,0.88,33
91393,13.0,14.32,67.0,1.0,12
91402,2.0,3.21,2.0,0.0,3
91494,3.0,2.59,2.92,0.33,3
33019,7.0,3.21,81.0,0.0,1
91363,3.5,3.21,5.0,0.0,5
51641,16.0,10.53,16.89,0.75,20
91704,1.5,3.21,5.5,0.0,2
88380,6.5,3.21,6.0,0.0,1
91730,39.5,0.0,30.0,0.43,46
91799,4.0,0.0,13.0,0.2,5
50489,8.5,8.5,33.0,1.0,2
85489,29.0,41.08,18.0,0.92,64
91857,2.5,2.86,0.5,1.0,1
91014,1.5,3.21,5.0,0.0,3
91924,15.0,0.0,2.0,0.6,15
45362,5.0,4.05,6.0,0.85,13
91985,3.0,8.81,3.0,0.77,13
92000,2.0,3.21,1.5,0.0,2
92028,5.0,2.63,5.0,1.0,4
92102,11.0,0.0,14.0,0.93,15
43504,11.5,0.0,12.0,0.9,10
92265,10.5,3.4,4.0,0.09,11
91713,5.0,3.21,4.0,0.0,3
92290,3.0,2.59,4.0,0.06,16
92295,7.5,29.83,7.5,0.79,19
92303,21.0,3.21,5.0,0.0,5
92161,4.0,3.21,4.0,0.0,2
30617,68.0,109.81,54.0,0.94,88
90772,4.0,3.64,7.5,0.64,11
92366,50.5,50.56,3.0,1.0,59
92376,15.5,5.82,24.0,1.0,3
92427,42.0,4.69,7.0,0.27,11
85536,4.5,1.81,4.0,1.0,2
92513,4.0,0.0,76.0,1.0,5
92528,1.0,3.21,2.0,0.0,13
92554,10.5,10.02,4.0,1.0,5
51733,55.0,0.0,125.5,0.96,90
89863,32.0,14.68,3.74,0.6,10
92763,3.0,10.58,3.0,0.7,10
92843,14.0,0.0,4.0,0.43,7
89430,5.0,3.21,5.0,0.0,2
85848,79.0,1.46,86.0,0.68,34
93157,2.0,0.0,3.0,0.86,7
92519,4.0,3.21,4.0,0.0,2
93012,17.0,13.89,15.0,0.96,27
92481,9.0,3.21,6.0,0.0,3
93439,4.0,0.0,4.0,0.56,9
93484,4.0,0.0,2.58,0.75,16
93487,8.0,2.59,1.0,0.12,8
93545,3.0,4.99,0.5,0.2,10
90467,5.5,3.21,6.0,0.0,2
93678,15.0,0.0,6.9,0.5,12
93680,9.0,9.17,26.0,1.0,2
93720,2.5,9.34,5.0,0.8,5
93740,4.0,3.21,4.0,0.0,3
42177,24.0,27.35,204.0,1.0,34
93835,57.0,46.05,130.0,1.0,26
46126,8.5,0.0,8.0,0.85,26
40853,39.5,25.59,23.5,0.83,52
90590,6.0,3.21,6.0,0.0,3
51877,7.0,5.54,3.0,1.0,5
94187,1.0,3.67,2.0,0.8,5
88211,11.0,0.0,8.5,0.73,15
94224,1.0,6.91,125.0,0.33,3
93342,5.0,3.21,4.0,0.0,2
